action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,5238313,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1(c2ccc(F)cc2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '28.41', 'le': '0.54', 'lle': '3.10', 'sei': '206.36'}",CHEMBL1683894,,CHEMBL1683894,6.69,0,http://www.openphacts.org/units/Nanomolar,1335161,=,1,1,=,,IC50,nM,,206.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,206.0
,,5238319,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '21.25', 'le': '0.45', 'lle': '1.34', 'sei': '204.77'}",CHEMBL1683877,,CHEMBL1683877,6.63,0,http://www.openphacts.org/units/Nanomolar,1335144,=,1,1,=,,IC50,nM,,232.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,232.0
,,5238320,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '27.72', 'le': '0.50', 'lle': '2.63', 'sei': '25.50'}",CHEMBL1683900,,CHEMBL1683900,6.63,0,http://www.openphacts.org/units/Nanomolar,1335168,=,1,1,=,,IC50,nM,,232.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,232.0
,,5238325,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC1(c2cccc(Cl)c2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '27.63', 'le': '0.56', 'lle': '2.81', 'sei': '54.62'}",CHEMBL1683887,,CHEMBL1683887,6.57,0,http://www.openphacts.org/units/Nanomolar,1335154,=,1,1,=,,IC50,nM,,269.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,269.0
,,5238326,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '25.42', 'le': '0.56', 'lle': '2.41', 'sei': '25.23'}",CHEMBL1683871,,CHEMBL1683871,6.56,0,http://www.openphacts.org/units/Nanomolar,1335138,=,1,1,=,,IC50,nM,,273.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,273.0
,,5238329,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '25.77', 'le': '0.47', 'lle': '2.27', 'sei': '54.28'}",CHEMBL1683901,,CHEMBL1683901,6.53,0,http://www.openphacts.org/units/Nanomolar,1335169,=,1,1,=,,IC50,nM,,295.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,295.0
,,5238333,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC1(c2ccc(Cl)cc2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '27.28', 'le': '0.55', 'lle': '2.73', 'sei': '53.92'}",CHEMBL1683885,,CHEMBL1683885,6.49,0,http://www.openphacts.org/units/Nanomolar,1335152,=,1,1,=,,IC50,nM,,326.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,326.0
,,5238334,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1(c2ccccc2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '29.72', 'le': '0.55', 'lle': '3.01', 'sei': '199.41'}",CHEMBL1683895,,CHEMBL1683895,6.46,0,http://www.openphacts.org/units/Nanomolar,1335162,=,1,1,=,,IC50,nM,,346.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,346.0
,,5238337,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1(c2ccc(C(F)(F)F)cc2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '22.00', 'le': '0.43', 'lle': '1.81', 'sei': '193.72'}",CHEMBL1681810,,CHEMBL1681810,6.28,0,http://www.openphacts.org/units/Nanomolar,1335164,=,1,1,=,,IC50,nM,,529.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,529.0
,,5238346,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccc(C2(CN3CCOCC3)CCCCC2)cc1Cl,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '18.59', 'le': '0.40', 'lle': '1.57', 'sei': '48.94'}",CHEMBL1683879,,CHEMBL1683879,6.10,0,http://www.openphacts.org/units/Nanomolar,1335146,=,1,1,=,,IC50,nM,,790.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,790.0
,,5238358,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC1(c2ccc(F)c(F)c2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '23.65', 'le': '0.45', 'lle': '2.27', 'sei': '47.05'}",CHEMBL1683892,,CHEMBL1683892,5.66,0,http://www.openphacts.org/units/Nanomolar,1335159,=,1,1,=,,IC50,nM,,2188.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2188.0
,,5238361,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1(c2ccc(Cl)c(Cl)c2)CCCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '20.41', 'le': '0.45', 'lle': '1.02', 'sei': '21.35'}",CHEMBL1683881,,CHEMBL1683881,5.55,0,http://www.openphacts.org/units/Nanomolar,1335148,=,1,1,=,,IC50,nM,,2783.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2783.0
,,5238362,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC1(c2cccc3ccccc23)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '21.70', 'le': '0.40', 'lle': '1.24', 'sei': '45.70'}",CHEMBL1683898,,CHEMBL1683898,5.50,0,http://www.openphacts.org/units/Nanomolar,1335166,=,1,1,=,,IC50,nM,,3177.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,3177.0
,,5238364,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1(c2cccc3ccccc23)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '21.89', 'le': '0.40', 'lle': '1.24', 'sei': '20.14'}",CHEMBL1683897,,CHEMBL1683897,5.24,0,http://www.openphacts.org/units/Nanomolar,1335165,=,1,1,=,,IC50,nM,,5761.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,5761.0
,,5238368,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1(c2ccc(-c3ccccc3)cc2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '19.06', 'le': '0.35', 'lle': '0.55', 'sei': '19.44'}",CHEMBL1683903,,CHEMBL1683903,5.06,0,http://www.openphacts.org/units/Nanomolar,1335171,=,1,1,=,,IC50,nM,,8733.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,8733.0
,,5238369,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC1(c2ccc(-c3ccccc3)cc2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '18.02', 'le': '0.33', 'lle': '0.27', 'sei': '41.86'}",CHEMBL1683904,,CHEMBL1683904,5.04,0,http://www.openphacts.org/units/Nanomolar,1335172,=,1,1,=,,IC50,nM,,9217.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,9217.0
,,5238371,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,NCC1(c2cccs2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '25.60', 'le': '0.53', 'lle': '2.09', 'sei': '19.22'}",CHEMBL1683905,,CHEMBL1683905,5.00,0,http://www.openphacts.org/units/Nanomolar,1335173,=,1,1,=,,IC50,nM,,9987.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,9987.0
,,5238372,[],CHEMBL1686716,Inhibition of human recombinant Norepinephrine transporter,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1(c2cccc(Cl)c2)CCCCC1,,,CHEMBL1681686,Bioorg Med Chem Lett,2011.0,"{'bei': '19.86', 'le': '0.40', 'lle': '0.90', 'sei': '154.33'}",CHEMBL1683886,,CHEMBL1683886,5.00,0,http://www.openphacts.org/units/Nanomolar,1335153,=,1,1,=,,IC50,nM,,9990.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,9990.0
,,5238548,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '25.97', 'le': '0.57', 'lle': '2.66', 'sei': '58.77'}",CHEMBL1683870,,CHEMBL1683870,7.07,1,http://www.openphacts.org/units/Nanomolar,1335337,=,1,1,=,,IC50,nM,,85.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,85.0
,,5238549,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCC1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '25.77', 'le': '0.47', 'lle': '2.27', 'sei': '54.28'}",CHEMBL1683901,,CHEMBL1683901,6.53,1,http://www.openphacts.org/units/Nanomolar,1335338,=,1,1,=,,IC50,nM,,295.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,295.0
,,5238550,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '23.86', 'le': '0.52', 'lle': '1.95', 'sei': '24.96'}",CHEMBL1684042,,CHEMBL1684042,6.50,0,http://www.openphacts.org/units/Nanomolar,1335339,=,1,1,=,,IC50,nM,,320.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,320.0
,,5238551,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '24.18', 'le': '0.53', 'lle': '1.99', 'sei': '26.60'}",CHEMBL1684043,,CHEMBL1684043,6.92,0,http://www.openphacts.org/units/Nanomolar,1335340,=,1,1,=,,IC50,nM,,120.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,120.0
,,5238552,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '19.25', 'le': '0.41', 'lle': '0.48', 'sei': '23.25'}",CHEMBL1684044,,CHEMBL1684044,6.05,0,http://www.openphacts.org/units/Nanomolar,1335341,=,1,1,=,,IC50,nM,,890.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,890.0
,,5238553,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '25.96', 'le': '0.56', 'lle': '2.63', 'sei': '61.78'}",CHEMBL1684045,,CHEMBL1684045,7.43,0,http://www.openphacts.org/units/Nanomolar,1335342,=,1,1,=,,IC50,nM,,37.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,37.0
,,5238554,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '18.33', 'le': '0.39', 'lle': '0.19', 'sei': '50.02'}",CHEMBL1684046,,CHEMBL1684046,6.02,0,http://www.openphacts.org/units/Nanomolar,1335343,=,1,1,=,,IC50,nM,,960.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,960.0
,,5238555,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '27.16', 'le': '0.59', 'lle': '3.00', 'sei': '251.69'}",CHEMBL1684047,,CHEMBL1684047,8.15,0,http://www.openphacts.org/units/Nanomolar,1335344,=,1,1,=,,IC50,nM,,7.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,7.0
,,5238556,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,,CHEMBL1684048,,CHEMBL1684048,,0,http://www.openphacts.org/units/Nanomolar,1335345,>,1,1,>,,IC50,nM,,10000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,,5238557,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2cccc3ccccc23)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '21.30', 'le': '0.39', 'lle': '1.01', 'sei': '20.75'}",CHEMBL1684049,,CHEMBL1684049,5.40,0,http://www.openphacts.org/units/Nanomolar,1335346,=,1,1,=,,IC50,nM,,4000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,4000.0
,,5238558,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '25.58', 'le': '0.47', 'lle': '2.09', 'sei': '24.91'}",CHEMBL1684050,,CHEMBL1684050,6.48,0,http://www.openphacts.org/units/Nanomolar,1335347,=,1,1,=,,IC50,nM,,330.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,330.0
,,5238559,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc(OC(F)(F)F)cc2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '19.12', 'le': '0.38', 'lle': '1.36', 'sei': '15.59'}",CHEMBL1684051,,CHEMBL1684051,5.50,0,http://www.openphacts.org/units/Nanomolar,1335348,=,1,1,=,,IC50,nM,,3200.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,3200.0
,,5238560,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '19.25', 'le': '0.36', 'lle': '0.89', 'sei': '15.04'}",CHEMBL1684052,,CHEMBL1684052,5.30,0,http://www.openphacts.org/units/Nanomolar,1335349,=,1,1,=,,IC50,nM,,5000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,5000.0
,,5239318,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2cccs2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,,CHEMBL1684053,,CHEMBL1684053,,0,http://www.openphacts.org/units/Nanomolar,1335350,>,1,1,>,,IC50,nM,,10000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,10000.0
,,5239319,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '19.32', 'le': '0.35', 'lle': '0.50', 'sei': '20.75'}",CHEMBL1684054,,CHEMBL1684054,5.40,0,http://www.openphacts.org/units/Nanomolar,1335351,=,1,1,=,,IC50,nM,,4000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,4000.0
,,5239320,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '25.63', 'le': '0.47', 'lle': '2.22', 'sei': '222.68'}",CHEMBL1684055,,CHEMBL1684055,7.21,0,http://www.openphacts.org/units/Nanomolar,1335352,=,1,1,=,,IC50,nM,,61.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,61.0
,,5239321,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '24.87', 'le': '0.54', 'lle': '2.23', 'sei': '26.02'}",CHEMBL1684042,,CHEMBL1684042,6.77,0,http://www.openphacts.org/units/Nanomolar,1335353,=,1,1,=,,IC50,nM,,170.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,170.0
,,5239322,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '22.04', 'le': '0.48', 'lle': '1.46', 'sei': '23.06'}",CHEMBL1684042,,CHEMBL1684042,6.00,0,http://www.openphacts.org/units/Nanomolar,1335354,=,1,1,=,,IC50,nM,,1000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1000.0
,,5239323,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '22.21', 'le': '0.48', 'lle': '1.56', 'sei': '52.84'}",CHEMBL1684045,,CHEMBL1684045,6.36,0,http://www.openphacts.org/units/Nanomolar,1335355,=,1,1,=,,IC50,nM,,440.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,440.0
,,5239324,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '25.31', 'le': '0.55', 'lle': '2.44', 'sei': '60.22'}",CHEMBL1684045,,CHEMBL1684045,7.24,0,http://www.openphacts.org/units/Nanomolar,1335356,=,1,1,=,,IC50,nM,,57.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,57.0
,,5239325,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '26.64', 'le': '0.58', 'lle': '2.85', 'sei': '246.91'}",CHEMBL1684047,,CHEMBL1684047,8.00,0,http://www.openphacts.org/units/Nanomolar,1335357,=,1,1,=,,IC50,nM,,10.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,10.0
,,5239326,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '20.80', 'le': '0.45', 'lle': '1.09', 'sei': '192.72'}",CHEMBL1684047,,CHEMBL1684047,6.24,0,http://www.openphacts.org/units/Nanomolar,1335358,=,1,1,=,,IC50,nM,,570.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,570.0
,,5239327,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '24.77', 'le': '0.45', 'lle': '1.89', 'sei': '24.12'}",CHEMBL1684050,,CHEMBL1684050,6.28,0,http://www.openphacts.org/units/Nanomolar,1335359,=,1,1,=,,IC50,nM,,530.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,530.0
,,5239328,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '24.10', 'le': '0.44', 'lle': '1.72', 'sei': '23.47'}",CHEMBL1684050,,CHEMBL1684050,6.11,0,http://www.openphacts.org/units/Nanomolar,1335360,=,1,1,=,,IC50,nM,,780.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,780.0
,,5239329,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '28.56', 'le': '0.52', 'lle': '2.99', 'sei': '63.49'}",CHEMBL1684056,,CHEMBL1684056,7.64,0,http://www.openphacts.org/units/Nanomolar,1335361,=,1,1,=,,IC50,nM,,23.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,23.0
,,5239330,[],CHEMBL1686749,Inhibition of [3H]norepinephrine reuptake at human recombinant NET expressed in HEK293 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,,,CHEMBL1681689,Bioorg Med Chem Lett,2011.0,"{'bei': '25.22', 'le': '0.46', 'lle': '2.09', 'sei': '56.07'}",CHEMBL1684056,,CHEMBL1684056,6.75,0,http://www.openphacts.org/units/Nanomolar,1335362,=,1,1,=,,IC50,nM,,180.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,180.0
